rto_id,gen_dt,gen_hour,gen_rate,datetime,EI,altitude,azimuth,ghi,dhi,temp,temp_dew,humidity,cloud_vlow,cloud_low,cloud_med,cloud_high,cloud_total,wind_u,wind_v,wind_speed,pressure
C01,20230401,1,0,2023-04-01 1:00,4.184834596,-49.88321774,12.32571594,4.3623,8.72754,13.89501953,5.692993164,57.6626,0,0,0,0,0,-1.51233,-0.419272,1.569372892,1017.549988
C01,20230401,2,0,2023-04-01 2:00,-3.682351751,-45.06787414,33.37636127,6.09375,8.37988,13.45401001,5.75302124,59.3773,0,0,0,0,0,-1.52555,0.0189638,1.525667906,1017.27002
C01,20230401,3,0,2023-04-01 3:00,-3.274884371,-36.86922572,50.02249113,6.9375,6.5625,13.12399292,5.678009033,60.4517,0,0,0,0,0,-0.543572,0.649151,0.846680343,1017.200012
C01,20230401,4,0,2023-04-01 4:00,-2.631934179,-26.62968601,62.89441764,6.06543,6.89551,12.78701782,5.432006836,60.8951,0,0,0,0,0,-1.17552,-0.151383,1.185227394,1017.099976
C01,20230401,5,0,2023-04-01 5:00,-1.797335251,-15.24667313,73.31571854,6.19531,8.89453,12.31600952,5.334014893,62.5684,0,0,0,0,0,-1.19157,0.00697041,1.191590428,1017.130005
C01,20230401,6,0,2023-04-01 6:00,-0.82798757,-3.26003679,82.40397252,0,0,12.33700562,4.79901123,59.9628,0,0,0,0,0,-0.867478,0.983981,1.311768532,1017.369995
C01,20230401,7,0.010516066,2023-04-01 7:00,0.210022219,8.978258538,91.03576485,45.7422,24.625,13.19799805,6.804016113,65.4212,0,0,0,0.234375,0.466278,-0.617327,-0.291086,0.68251276,1017.679993
C01,20230401,8,0.114918002,2023-04-01 8:00,1.245926358,21.18012787,100.0215379,241.001,72.7857,14.40301514,3.996002197,49.35,0,0,0,0.40567,0.75,-0.797392,0.0499234,0.798953295,1017.909973
C01,20230401,9,0.291585262,2023-04-01 9:00,2.22658131,33.0161282,110.3348616,462.746,101.633,15.9960022,4.170013428,45.1858,0,0,0,0.374451,0.762604,-0.295733,-0.038693,0.298253506,1018.219971
C01,20230401,10,0.455381405,2023-04-01 10:00,3.050509656,43.96962013,123.4219941,670.119,112.447,17.73400879,5.042999268,43.0174,0,0,0,0.171875,0.4375,-0.192079,-0.153259,0.245728821,1018.109985
C01,20230401,11,0.571056388,2023-04-01 11:00,3.680012774,53.06636168,141.4853799,822.082,123.719,20.18600464,2.680999756,31.2832,0,0,0,0.3125,0.668854,-2.38924,-0.50377,2.441772223,1017.72998
C01,20230401,12,0.606642516,2023-04-01 12:00,4.072173489,58.52741489,166.4674485,913.698,132.096,20.95599365,2.722991943,29.8976,0,0,0,0.265625,0.65625,-3.92463,-0.594088,3.969340086,1017.159973
C01,20230401,13,0.626244098,2023-04-01 13:00,4.200255775,58.35468302,195.268504,938.283,138.111,21.18600464,3.645019531,31.4832,0,0,0,0.37558,0.90625,-4.52219,-0.769047,4.587116241,1016.580017
C01,20230401,14,0.617831454,2023-04-01 14:00,4.055527514,52.6287688,219.8657744,886.27,150.403,21.08099365,3.115997314,30.603,0,0,0,0.578705,0.984375,-4.78402,-0.648379,4.827757359,1016.049988
C01,20230401,15,0.572907135,2023-04-01 15:00,3.647855816,43.39185588,237.5824452,766.631,161.147,20.5039978,3.903015137,33.3839,0,0,0,0.65625,1,-4.84572,-0.711723,4.897708893,1015.72998
C01,20230401,16,0.451679911,2023-04-01 16:00,3.0050343,32.37550856,250.4686867,586.354,161.057,19.8789978,4.680999756,36.585,0,0,0,0.669403,1,-4.24804,-0.837151,4.329741955,1015.679993
C01,20230401,17,0.307738027,2023-04-01 17:00,2.170888225,20.51841913,260.6867178,371.322,140.705,19.17300415,5.134002686,39.4844,0,0,0,0.628021,1,-3.72785,-1.4344,3.994292021,1015.609985
C01,20230401,18,0.123582973,2023-04-01 18:00,1.202286639,8.32195643,269.6469442,163.742,85.8392,18.07199097,5.656005859,43.8271,0,0,0,0.5,0.984375,-2.94328,-2.79296,4.057526588,1015.869995
C01,20230401,19,0.026247588,2023-04-01 19:00,0.165265246,-3.888337596,278.3072915,17.2956,14.2644,16.76599121,7.816009521,55.3673,0,0,0,0.775757,1,-1.95271,-2.71484,3.344163895,1016.179993
C01,20230401,20,0,2023-04-01 20:00,-0.869475663,-15.82098263,287.4770085,0,0,15.94699097,7.360015869,56.5467,0,0,0,0.783691,1,-2.29968,-4.19756,4.786233902,1016.679993
C01,20230401,21,0,2023-04-01 21:00,-1.831391297,-27.11334603,298.0407065,16.1025,16.7051,15.27801514,7.972991943,61.5944,0,0,0,0.452728,0.896698,-2.59998,-5.38214,5.977234364,1017.150024
C01,20230401,22,0,2023-04-01 22:00,-2.654901847,-37.20569053,311.122365,12.6113,13.6768,14.62399292,7.95199585,64.0651,0,0,0,0.15625,0.421875,-2.30454,-5.57952,6.036716938,1017.340027
C01,20230401,23,0,2023-04-01 23:00,-3.283863471,-45.17388438,328.0106518,6.34277,11.457,14.24499512,8.140014648,66.565,0,0,0,0.265625,0.650757,-2.47034,-5.32342,5.868677616,1017.51001
C01,20230401,24,0,2023-04-02 0:00,-3.675395964,-49.6699644,349.1807479,3.02246,8.08398,13.95101929,7.687011719,65.9096,0,0,0,0.387573,0.853882,-2.61082,-4.97285,5.616548538,1017.47998
C01,20230402,1,0,2023-04-02 1:00,4.200231654,-49.48982263,12.33420366,3.48828,4.34668,12.6880188,8.82699585,77.1095,0,0,0,0.203125,0.503052,-2.0023,-5.16967,5.543888092,1016.919983
C01,20230402,2,0,2023-04-02 2:00,-3.657407812,-44.68948441,33.22459497,3.70703,4.4248,12.39901733,8.186004639,75.3293,0,0,0,0.21875,0.53125,-1.70438,-5.34357,5.608801365,1016.809998
C01,20230402,3,0,2023-04-02 3:00,-3.249113671,-36.52180219,49.79254112,3.21777,3.875,12.02301025,7.571014404,73.9315,0,0,0,0.192993,0.493469,-1.71136,-5.38438,5.649805069,1016.789978
C01,20230402,4,0,2023-04-02 4:00,-2.605759779,-26.31117112,62.63674935,2.00684,3.4541,11.77401733,6.990997314,72.5085,0,0,0,0.0943451,0.240448,-2.11747,-5.77521,6.151156902,1016.710022
C01,20230402,5,0,2023-04-02 5:00,-1.771207638,-14.94907508,73.04953977,1.64355,3.11914,11.49899292,6.615997314,71.8396,0,0,0,0.046875,0.109955,-2.52779,-6.41084,6.891196728,1017.090027
C01,20230402,6,0,2023-04-02 6:00,-0.802353912,-2.974592116,82.13322835,0,0,11.24499512,6.709014893,73.5936,0,0,0,0.106354,0.252472,-2.55453,-6.55063,7.03110075,1017.77002
C01,20230402,7,0.013039685,2023-04-02 7:00,0.234748586,9.260188362,90.7583327,47.5625,27.166,11.4750061,7.261016846,75.1878,0,0,0,0.215729,0.522736,-2.52847,-6.4777,6.953687191,1018.669983
C01,20230402,8,0.125686396,2023-04-02 8:00,1.269394124,21.4676208,99.73384494,239.112,79.7692,12.5710144,7.696990967,72.2377,0,0.00799561,0,0.205566,0.474243,-2.54307,-5.97682,6.495350838,1019.200012
C01,20230402,9,0.311944174,2023-04-02 9:00,2.248335957,33.31966069,110.036685,462.919,102.485,14.3500061,7.434020996,63.0352,0,0.0263977,0,0.114777,0.29248,-3.10201,-5.11939,5.985868454,1019.690002
C01,20230402,10,0.499968939,2023-04-02 10:00,3.07054194,44.30138942,123.1286849,669.215,109.744,16.17700195,6.010009766,50.844,0,0,0,0.0619507,0.140167,-3.47556,-3.93,5.246371746,1019.890015
C01,20230402,11,0.629440937,2023-04-02 11:00,3.698285721,53.43573479,141.2617616,820.178,120.95,17.03201294,5.971008301,47.9503,0,0,0,0.150848,0.33844,-4.27417,-3.79026,5.712669849,1019.809998
C01,20230402,12,0.705660081,2023-04-02 12:00,4.088770184,58.92020931,166.4649121,907.717,132.938,17.57601929,5.70199585,45.4527,0,0,0,0.0596313,0.170837,-4.49225,-4.1088,6.087901592,1019.340027
C01,20230402,13,0.73645095,2023-04-02 13:00,4.215373665,58.71496049,195.5680145,937.017,121.402,17.80599976,5.524993896,44.2735,0,0,0,0,0,-5.24128,-4.00804,6.598135948,1019.030029
C01,20230402,14,0.688750685,2023-04-02 14:00,4.0694649,52.91719333,220.3062323,890.816,118.777,17.70501709,5.597991943,44.8046,0,0,0,0,0,-4.86402,-4.29231,6.487111568,1018.859985
C01,20230402,15,0.609418461,2023-04-02 15:00,3.660991467,43.61817601,238.0247555,778.948,112.741,17.47601318,5.337005615,44.5962,0,0,0,0,0,-4.26203,-4.51257,6.207108021,1018.799988
C01,20230402,16,0.47868448,2023-04-02 16:00,3.017801583,32.56249782,250.8777826,610.703,102.641,16.91900635,5.335998535,46.1177,0,0,0,0,0,-3.79808,-4.8117,6.130078793,1019.049988
C01,20230402,17,0.312448828,2023-04-02 17:00,2.183745519,20.68480771,261.0664669,402.296,87.0854,15.92300415,5.628997803,50.2175,0,0,0,0,0,-3.41257,-4.96581,6.025354862,1019.340027
C01,20230402,18,0.143269013,2023-04-02 18:00,1.215686041,8.481930005,270.0091562,180.455,60.8384,14.67300415,5.980010986,55.724,0,0,0,0,0,-2.90294,-4.98028,5.764568329,1019.640015
C01,20230402,19,0.02052713,2023-04-02 19:00,0.179621725,-3.722860495,278.6638211,18.993,12.5321,13.42300415,7.289001465,66.2644,0,0,0,0,0,-2.1388,-4.91275,5.358131886,1020.099976
C01,20230402,20,0,2023-04-02 20:00,-0.853812574,-15.63829935,287.8376613,0,0,12.7789917,7.584991455,70.5821,0,0.00244141,0,0,0.00244141,-1.47313,-4.56812,4.79977417,1020.780029
C01,20230402,21,0,2023-04-02 21:00,-1.814161335,-26.90042024,298.4104077,8.23828,7.46582,12.31799316,7.312011719,71.2794,0,0,0,0,0,-1.09389,-4.95109,5.070491791,1021.549988
C01,20230402,22,0,2023-04-02 22:00,-2.635951755,-36.94780278,311.4926496,5.79102,5.05469,11.89801025,7.309020996,73.1107,0,0.01474,0,0,0.020874,-1.71395,-5.32402,5.593103886,1022.159973
C01,20230402,23,0,2023-04-02 23:00,-3.263157423,-44.85861382,328.3403961,5.02734,3.48633,11.74899292,7.393005371,74.5233,0,0.0966187,0,0,0.202362,-1.43265,-5.44908,5.634266376,1022.210022
C01,20230402,24,0,2023-04-03 0:00,-3.653017978,-49.30072201,349.3834439,5.53516,2.72363,11.41799927,7.555999756,76.729,0,0.104584,0,0,0.195953,-1.92657,-5.1827,5.529200077,1022.280029
C01,20230403,1,0,2023-04-03 1:00,4.21534595,-49.09790146,12.34218762,4.28125,2.22852,11.87399292,7.984008789,77.1294,0,0.0311584,0,0,0.0622864,-1.62822,-5.41219,5.651804924,1021.219971
C01,20230403,2,0,2023-04-03 2:00,-3.632380726,-44.31238382,33.07505879,3.875,2.19434,11.62399292,7.865997314,77.4983,0,0.0219421,0,0,0.0444946,-1.34943,-5.22857,5.399898529,1021.530029
C01,20230403,3,0,2023-04-03 3:00,-3.223290052,-36.1753627,49.56525707,3.9873,2.25586,11.41799927,7.735992432,77.8058,0,0.0638428,0,0,0.132568,-1.67784,-5.20697,5.470620155,1021.590027
C01,20230403,4,0,2023-04-03 4:00,-2.579572575,-25.99354318,62.38125608,3.81738,2.51953,11.37399292,7.716003418,78.0751,0,0.0360413,0,0,0.0690613,-2.25744,-5.53511,5.977748394,1021.48999
C01,20230403,5,0,2023-04-03 5:00,-1.745114475,-14.65245563,72.78492431,4.4375,3.15332,11.41799927,7.67199707,77.4459,0,0.21463,0,0,0.365204,-2.07045,-5.5605,5.933458328,1021.76001
C01,20230403,6,0,2023-04-03 6:00,-0.776805847,-2.690333248,81.86348498,0,0,11.54299927,7.598999023,76.5117,0,0.318146,0,0,0.608002,-1.59986,-5.26031,5.498219013,1022.400024
C01,20230403,7,0.014301669,2023-04-03 7:00,0.259337842,9.540659465,90.48134599,46.2969,27.4805,11.99401855,7.445007324,73.5402,0,0.266632,0,0,0.490692,-1.69035,-5.19226,5.460480213,1023.25
C01,20230403,8,0.130986309,2023-04-03 8:00,1.292676432,21.75335283,99.44593625,200.839,99.9323,13.03201294,7.571990967,69.3299,0,0.604095,0,0,0.826538,-2.10798,-4.76146,5.207213879,1023.820007
C01,20230403,9,0.316739433,2023-04-03 9:00,2.269858207,33.62115409,109.7373607,365.144,184.059,14.05599976,7.57699585,64.6973,0,0.534851,0,0,0.764679,-3.90911,-3.30461,5.118748665,1024.660034
C01,20230403,10,0.498622846,2023-04-03 10:00,3.090310146,44.63098773,122.8329047,575.576,218.879,14.92599487,7.566009521,61.3148,0,0.290436,0,0,0.434113,-4.60102,-3.16848,5.586470127,1025.069946
C01,20230403,11,0.626159989,2023-04-03 11:00,3.716274371,53.80316685,141.0347139,782.735,199.977,15.45101929,7.480010986,58.7651,0,0.488464,0,0,0.537872,-5.05982,-2.79636,5.781125069,1025.079956
C01,20230403,12,0.708688703,2023-04-03 12:00,4.105075227,59.31147548,166.4618288,894.843,173.858,15.90701294,7.477020264,57.2552,0,0.0319824,0,0.03125,0.0632324,-5.4781,-2.48653,6.016012669,1024.829956
C01,20230403,13,0.7411621,2023-04-03 13:00,4.23020592,59.07323173,195.8721188,942.614,124.527,16.30700684,7.325012207,55.124,0,0,0,0,0,-5.26412,-2.40461,5.787323475,1024.400024
C01,20230403,14,0.696742784,2023-04-03 14:00,4.083135635,53.20302729,220.7505049,899.367,120.001,16.68600464,6.82699585,52.0098,0,0,0,0.125,0.310028,-5.35328,-2.88398,6.080702782,1023.950012
C01,20230403,15,0.628935934,2023-04-03 15:00,3.673891117,43.84211671,238.4684315,787.252,115.125,16.58099365,6.658996582,51.668,0,0,0,0.171875,0.455597,-5.07968,-2.97627,5.887387276,1023.820007
C01,20230403,16,0.513681496,2023-04-03 16:00,3.030373082,32.74766371,251.2868111,617.534,105.014,16.08499146,6.925994873,54.3172,0,0,0,0.236816,0.481323,-5.14548,-2.90486,5.90882206,1023.799988
C01,20230403,17,0.333817396,2023-04-03 17:00,2.196454047,20.84995557,261.4454216,407.786,88.9693,15.25,7.089996338,57.9183,0,0,0,0.171875,0.390625,-4.69588,-3.1523,5.655818462,1023.710022
C01,20230403,18,0.149410016,2023-04-03 18:00,1.228987269,8.641187116,270.3701212,184.432,62.6238,14.29299927,7.231018066,62.32,0,0,0,0.325653,0.625,-3.9184,-3.95765,5.569277763,1023.72998
C01,20230403,19,0.020106585,2023-04-03 19:00,0.19393072,-3.557647636,279.0186844,20.1008,13.429,13.0670166,7.842010498,70.3271,0,0.022583,0,0.484375,0.830556,-2.98982,-4.01133,5.002978325,1024.339966
C01,20230403,20,0,2023-04-03 20:00,-0.838149672,-15.45551248,288.1961013,0,0,12.44299316,7.994018555,74.1311,0,0.206696,0,0.528229,0.926437,-2.95715,-3.67782,4.71922636,1024.869995
C01,20230403,21,0,2023-04-03 21:00,-1.796890909,-26.68715583,298.7770726,8.42383,5.64062,12.06799316,8.115997314,76.6774,0,0.474854,0,0.731308,1,-2.3382,-3.6745,4.355356216,1025.52002
C01,20230403,22,0,2023-04-03 22:00,-2.616929993,-36.68959986,311.8587254,6.37695,3.71484,11.94299316,8.450012207,78.8345,0,0.461212,0,0.888199,0.999996,-1.73259,-3.33835,3.761176586,1025.810059
C01,20230403,23,0,2023-04-03 23:00,-3.242360097,-44.54350775,328.6649128,6.43457,3.36523,11.9380188,8.554016113,79.4562,0,0.726715,0,0.79628,1,-1.27769,-3.23663,3.479693413,1025.869995
C01,20230403,24,0,2023-04-04 0:00,-3.630542054,-48.9325245,349.5819057,5.71484,3.88086,11.91799927,8.593017578,79.9506,0,0.808197,0,0.765625,1,-1.45372,-3.07097,3.397669554,1025.650024
C01,20230404,1,0,2023-04-04 1:00,4.230174722,-48.70756089,12.34956835,6.85352,7.33789,11.9420166,9.016998291,82.1422,0,0.173035,0,0.887558,1,-2.03277,-2.59358,3.29527092,1023.919983
C01,20230404,2,0,2023-04-04 2:00,-3.607282176,-43.93670168,32.92762925,7.64844,9.33594,11.89901733,8.975006104,82.3135,0,0.133057,0,0.88816,1,-1.75219,-2.75229,3.262709141,1023.630005
C01,20230404,3,0,2023-04-04 3:00,-3.197426293,-35.83004905,49.34055889,9.11328,10.9756,11.77401733,8.838012695,82.1842,0,0.0830383,0,0.693033,1,-1.69218,-3.23583,3.651584387,1023.25
C01,20230404,4,0,2023-04-04 4:00,-2.553386018,-25.67694484,62.1279012,22.9766,20.1133,11.6880188,8.683013916,81.4941,0,0.12262,0,1,1,-1.30903,-2.96589,3.241922855,1023.119995
C01,20230404,5,0,2023-04-04 5:00,-1.719069404,-14.35695377,72.52186256,11.4238,14.6484,11.5670166,8.807006836,82.9615,0,0.00244141,0,0.937546,1,-1.26809,-2.92045,3.183878183,1023.150024
C01,20230404,6,0,2023-04-04 6:00,-0.751356722,-2.407395263,81.59474813,0,0,11.52401733,8.817993164,83.4019,0,0,0,0.51869,1,-1.43958,-3.02808,3.352858305,1023.090027
C01,20230404,7,0.021789113,2023-04-04 7:00,0.283777405,9.819539237,90.20481864,47.1719,31.8613,12.1000061,8.791015625,79.9946,0,0,0,0.703129,0.999998,-1.66045,-3.30176,3.695769548,1023.409973
C01,20230404,8,0.096746623,2023-04-04 8:00,1.315761877,22.0371914,99.15782747,228.89,92.3783,13.26199341,9.098999023,75.784,0,0,0,0.341278,0.921875,-1.2949,-2.40686,2.733082771,1023.640015
C01,20230404,9,0.224956637,2023-04-04 9:00,2.29113838,33.9204728,109.4368935,441.205,134.064,14.33499146,9.276000977,71.4145,0,0,0,0.265621,0.939926,-0.693121,-0.175195,0.714919567,1023.880005
C01,20230404,10,0.404316082,2023-04-04 10:00,3.109806378,44.95827471,122.5346162,617.644,188.097,16.2250061,9.83001709,65.4812,0,0,0,0.398636,1,-3.08338,-0.729892,3.168591738,1023.859985
C01,20230404,11,0.483732415,2023-04-04 11:00,3.733972715,54.16852169,140.804103,770.617,190.89,17.58001709,9.566009521,59.2127,0,0,0,0.513153,0.968753,-2.05146,0.648343,2.151473284,1023.380005
C01,20230404,12,0.566597565,2023-04-04 12:00,4.121084464,59.70110633,166.4580349,874.461,183.469,18.43600464,8.809020996,53.3161,0,0,0,0.5,0.966326,-2.63436,1.57801,3.070825338,1022.559998
C01,20230404,13,0.656445854,2023-04-04 13:00,4.244750087,59.42941605,196.1807212,885.471,206.049,18.60501099,9.136993408,53.7802,0,0,0,0.778229,1,-2.37585,2.24484,3.268634081,1022.030029
C01,20230404,14,0.56373751,2023-04-04 14:00,4.096538693,53.48622802,221.1984141,819.158,237.244,18.7539978,9.412994385,54.1621,0,0.03125,0,0.716284,1,-1.7029,2.63057,3.13365078,1021.630005
C01,20230404,15,0.48019879,2023-04-04 15:00,3.686554801,44.06367477,238.9132816,646.45,277.27,18.64901733,10.63500977,59.1475,0,0.168427,0.0180969,0.703217,1,0.23213,2.83193,2.841427803,1021.400024
C01,20230404,16,0.285275693,2023-04-04 16:00,3.042749447,32.93102361,251.6956085,412.615,256.232,18.38400269,11.09799194,62.3414,0,0.0271912,0.114868,0.751923,1,1.26993,2.72798,3.009085655,1021.330017
C01,20230404,17,0.131154527,2023-04-04 17:00,2.209014595,21.01388654,261.8234421,207.59,166.707,17.80300903,11.23199463,65.3111,0,0.000579834,0.428314,1,1,1.28416,1.99399,2.371721506,1021.359985
C01,20230404,18,0.037352417,2023-04-04 18:00,1.242190752,8.799749566,270.7297128,87.8745,75.4819,17.3710022,11.51199341,68.1661,0,0,1,1,1,1.14613,0.977797,1.506552577,1021.150024
C01,20230404,19,0.002271292,2023-04-04 19:00,0.208191829,-3.39268545,279.3717609,5.66799,5.66799,17.00100708,11.87301636,71.5632,0,0.175537,0.913422,1,0.999995,1.29871,-0.0286446,1.299025893,1021.190002
C01,20230404,20,0,2023-04-04 20:00,-0.822488594,-15.27262267,288.552209,0,0,17.04501343,12.30401611,73.2411,0,0.683441,1,1,1,-0.137724,-0.870426,0.881254435,1021.390015
C01,20230404,21,0,2023-04-04 21:00,-1.77958322,-26.47357448,299.1405839,26.6855,23.1133,17.52401733,10.59500122,63.6062,0,0.355316,1,0.999999,1,-2.13161,1.59981,2.665174007,1021.210022
C01,20230404,22,0,2023-04-04 22:00,-2.597841544,-36.43113106,312.2204912,26.9668,25.5879,17.02401733,11.61999512,70.2183,0,0.687622,1,0.999998,39.8818,-3.55055,1.28294,3.77522707,1020.890015
C01,20230404,23,0,2023-04-04 23:00,-3.221478352,-44.22864277,328.9841441,21.5225,20.4502,16.89401245,11.80001831,71.8481,0,0.578522,1,1,58.9365,-4.38521,-0.0951042,4.386240959,1020.710022
C01,20230404,24,0,2023-04-05 0:00,-3.6079769,-48.56546327,349.7760987,21.4209,18.5586,16.46200562,11.91400146,74.3692,0,0.858887,1,1,45.3887,-3.23126,-0.772084,3.322221518,1020.359985
C01,20230405,1,0,2023-04-05 1:00,4.24471553,-48.31890584,12.35624819,17.3936,15.459,16.29699707,12.7250061,78.9651,0,0.67392,0.999995,1,55.7422,-4.25393,1.28009,4.442358494,1019.309998
C01,20230405,2,0,2023-04-05 2:00,-3.582123975,-43.56256528,32.78218389,17.9414,16.7354,16.51901245,12.32800293,75.8386,0,0.0852966,1,1,1,-4.36227,2.42876,4.99282217,1018.52002
C01,20230405,3,0,2023-04-05 3:00,-3.171535253,-35.4860013,49.11836532,24.5762,23.2207,16.6000061,12.40200806,76.0936,0,0.74765,1,1,1,-1.21778,4.13574,4.311302662,1018.400024
C01,20230405,4,0,2023-04-05 4:00,-2.527213571,-25.36151742,61.87664603,28.5391,25.1045,14.91900635,12.70001221,86.2647,0,0.60141,1,1,1,-0.796553,4.36799,4.440026283,1018.039978
C01,20230405,5,0,2023-04-05 5:00,-1.693086013,-14.06270751,72.26034293,25.1914,24.0049,15.02401733,12.71200562,85.9568,0,0.738586,1,1,1,-2.27142,3.13523,3.871565104,1017.549988
C01,20230405,6,0,2023-04-05 6:00,-0.726019756,-2.125912329,81.32702197,0,0,15.01901245,12.52700806,85.1129,0,0.653015,1,1,43.5088,-1.83527,3.95924,4.363919735,1017.599976
C01,20230405,7,0.000168218,2023-04-05 7:00,0.308054886,10.096696,89.92876352,2.37695,2.37695,14.375,12.49499512,88.5696,0,0.691132,1,1,55.6553,-1.69123,5.85334,6.0927701,1018.099976
C01,20230405,8,0.013376121,2023-04-05 8:00,1.338639309,22.31900494,98.86953375,11.9954,11.9915,14.35501099,12.53900146,88.7685,0,0.787689,1,1,34.5957,-2.88511,5.36241,6.089277267,1017.890015
C01,20230405,9,0.054766816,2023-04-05 9:00,2.312167103,34.21748226,109.1352888,22.1768,22.1768,14.39401245,12.61901855,89.052,0,0.749786,1,1,43,-3.25154,5.0909,6.040677071,1017.539978
C01,20230405,10,0.051569976,2023-04-05 10:00,3.12902308,45.28311089,122.2337825,41.1525,41.1525,14.51901245,12.81399536,89.0712,0,0.611481,1,1,59.9814,-3.49147,5.88898,6.846199512,1017.140015
C01,20230405,11,0.074031961,2023-04-05 11:00,3.751375096,54.5316638,140.5697915,60.4828,60.4828,14.76901245,13.13500977,89.5466,0,0.690521,1,1,1,-3.13717,5.65938,6.470735073,1016.5
C01,20230405,12,0.105748029,2023-04-05 12:00,4.136794089,60.08899657,166.4533577,73.0739,73.0817,14.76901245,13.07601929,89.3466,0,0.944794,1,1,1,-3.77111,5.30454,6.508411407,1015.559998
C01,20230405,13,0.073190872,2023-04-05 13:00,4.259004037,59.78343635,196.4937179,60.2987,60.2987,14.89401245,13.26501465,89.6922,0,0.966217,1,1,1,-3.66539,5.89105,6.938267231,1014.299988
C01,20230405,14,0.076808256,2023-04-05 14:00,4.109673335,53.76675787,221.6497756,55.0291,55.0291,15.125,13.57199097,90.5234,0.0125732,0.995056,1,0.902802,1,-2.65895,6.1353,6.686697483,1013.320007
C01,20230405,15,0.078827221,2023-04-05 15:00,3.698982784,44.28285163,239.3591125,46.9881,46.9803,15.5,14.05801392,91.0938,0.0125732,0.883453,1,0.505371,1,-1.62379,6.32733,6.532365322,1012.539978
C01,20230405,16,0.02607937,2023-04-05 16:00,3.054931499,33.11259861,252.104011,36.3489,36.3411,15.875,14.38500977,90.9417,0.0125732,0.934387,1,0.75174,1,-1.34096,9.14498,9.242772102,1011.98999
C01,20230405,17,0.019265146,2023-04-05 17:00,2.221428046,21.17662729,262.2003892,34.8779,34.0029,16.10501099,14.88101196,92.4616,0.0869751,0.72821,0.80368,0.806641,1,-0.5959,8.52835,8.549142838,1011.559998
C01,20230405,18,0.023134857,2023-04-05 18:00,1.255296943,8.957641212,271.087806,19.5136,17.8651,16.26901245,15.13299561,92.8359,0.115753,0.949463,0.996948,0.0751038,0.999997,0.268357,8.59549,8.59967804,1011.119995
C01,20230405,19,0.002944512,2023-04-05 19:00,0.222404617,-3.227958913,279.7229316,1.93632,1.81523,16.2250061,15.09399414,93.1406,0.145233,0.981323,0.993927,0,1,1.0252,9.79771,9.851201057,1010.690002
C01,20230405,20,0,2023-04-05 20:00,-0.806831074,-15.08962959,288.9058667,0,0,16.39401245,15.34799194,93.2898,0.165741,0.877472,1,0,1,0.83552,10.5405,10.57356262,1010.51001
C01,20230405,21,0,2023-04-05 21:00,-1.762241608,-26.25969721,299.5008268,50.5352,48.8818,16.4750061,15.54901123,94.4027,0.28125,1,1,0,1,1.67954,8.94012,9.096515656,1010.919983
C01,20230405,22,0,2023-04-05 22:00,-2.57869156,-36.17244498,312.5778487,49.9043,48.0059,16.375,15.63000488,95.3,0.431732,1,1,0,1,2.79499,9.00125,9.425204277,1011.190002
C01,20230405,23,0,2023-04-05 23:00,-3.200519233,-43.91409435,329.2980344,50.0303,47.7637,16.14801025,15.76599121,97.398,0.746338,1,0.515533,0,1,3.0698,6.43813,7.132544518,1011.059998
C01,20230405,24,0,2023-04-06 0:00,-3.585331403,-48.19962812,349.9659888,26.1143,25.1465,15.4750061,15.0670166,97.6787,0.794067,0.964752,0.924438,0,1,3.12826,4.86342,5.782634735,1010.909973
C01,20230406,1,0,2023-04-06 1:00,4.258966258,-47.93203943,12.36213111,23.8574,25.5225,14.3789978,13.1289978,92.0101,0.102692,0.712769,0.708527,0.297455,1,1.96054,2.99264,3.5776546,1010.429993
C01,20230406,2,0,2023-04-06 2:00,-3.556918051,-43.19009984,32.63860128,23.1543,25.4492,13.87399292,12.40802002,90.7259,0.0336914,0.910065,0.0383606,0.472198,1,1.22437,2.94928,3.193326473,1010.070007
C01,20230406,3,0,2023-04-06 3:00,-3.145629854,-35.14335776,48.89859403,41.5156,44.5391,13.45501709,11.73199463,89.3881,0.0101318,0.829895,0.0610657,0.443024,1,0.809945,2.81915,2.933192492,1009.929993
C01,20230406,4,0,2023-04-06 4:00,-2.501068698,-25.04740096,61.62744998,20.9297,22.7676,12.04800415,10.00601196,87.3199,0,0.306427,0,0.621979,1,4.49584,3.33166,5.595760345,1010.140015
C01,20230406,5,0,2023-04-06 5:00,-1.66717782,-13.7698538,72.00035196,40.1777,44.9541,11.62399292,9.87399292,89.0928,0.00549316,0.684906,0,0.284302,1,4.77596,2.09567,5.215517998,1010.349976
C01,20230406,6,0,2023-04-06 6:00,-0.700808034,-1.846017718,81.06030916,0,0,11.27401733,9.330993652,87.3817,0,0.710632,0,0.393097,1,3.83164,2.07418,4.357027531,1010.830017
C01,20230406,7,0.008160317,2023-04-06 7:00,0.332158099,10.37199896,89.65319251,32.4961,27.7988,11.48001099,9.035003662,84.9865,0,0.815521,0,0.277191,1,2.71982,3.3129,4.286341667,1011.549988
C01,20230406,8,0.089343287,2023-04-06 8:00,1.36129784,22.59866289,98.58106986,137.188,100.258,11.4750061,8.941009521,84.3248,0,0.813385,0,0.24353,1,3.33826,4.761,5.814731121,1011.690002
